order_id,late_order
49090b9744d1,0.7347651
2167acf4a211,0.39929307
c5401de91566,0.7241695
a385adf388d7,0.3912074
3a709ff1de8b,0.113194235
24736cb9a24f,0.5938035
cde4a2cc5591,0.59559643
40390fee3f29,0.22326073
ef075fcd4bed,0.20394416
ab6f83aff7fb,0.6596793
b23a14916e15,0.33864668
6d66c9592a22,0.53610945
df2bb7f63b75,0.5304573
72f3c7b446c5,0.36450535
f4e26132a51b,0.7068538
853a0c0f68c6,0.2790304
c56557222b4d,0.86632437
b8a8583f0e0c,0.5138622
2597cb6dc982,0.51686627
65b23131b40f,0.30049902
63b35723b289,0.52251196
c1f8e94932b8,0.38913715
7b7acd2adb32,0.8810296
ab107471ab60,0.3892066
42f7c3f0468e,0.18957616
79e36fd889ca,0.9916193
e6809622901d,0.35835388
4a6aaaa49eef,0.7118178
e66cd00eea28,0.8917333
5c8f0f1034dd,0.79525614
215faddcf4a7,0.39798835
2bed1f7b19ec,0.37734786
3062f9e32e3f,0.18323477
872e03b2696e,0.728381
75c2020f3e52,0.28908545
7cff10d68340,0.8717741
4bc49a4a7093,0.7505224
2ceda028352c,0.2537575
4f8a1145f4fc,0.2008396
bfed695aa83e,0.57031184
0212aeddcb87,0.2929273
f366eb763166,0.58783334
6ff5a47d2f3d,0.4608835
43167022077e,0.4829249
6f35efae5807,0.55662704
552b3237a74d,0.6478929
c703061f7a04,0.95423144
1135301ae7d4,0.48623672
a5c440110683,0.6001346
721be05e0325,0.2212897
9c9f0710919e,0.66091156
3.85E+32,0.5359511
4b2f7cdb402c,0.29098094
7ad5ad60a606,0.38552493
2cb3285a5bbb,0.21628445
bfbbe93e004c,0.8735778
930da96fd71d,0.19575001
21047732681c,0.30592972
c1529ada9861,0.0
dd689cb59fda,0.20935142
6c0f42dc9e98,0.674846
ec93b0c300aa,0.49882975
7d1783f681df,0.37951508
f5b8634b4ba3,0.28189138
7efe1ccf3037,0.87845474
013a07b6ab94,0.16686034
87063339848e,0.33390632
a830dccd2151,0.38544947
98ec9287f6f9,0.17999965
86aea5584e8d,0.4153025
60fac96bbca0,0.21210416
de0ba4d438a1,0.14621462
4c7307617d59,0.37771678
9ebff54c041b,0.38665503
f51c4f88e925,0.2832208
5b3c2a976fb0,0.25026885
350766692f00,0.77897733
5ac945a8b40a,0.36869308
d0e12782fc17,0.15377516
4b3ec46112f4,0.15414327
a702c3d2c1ac,0.66359
44751bc35817,0.092366554
41f033f73567,0.30383822
09dbe3ec520c,0.32169113
abd32d02614d,0.2227494
375bf1c41751,0.11557943
3cf34ec4b745,0.9633745
bd16b83c95bc,0.29109862
732aebe8f9a3,0.41199648
42b5492a8038,0.5743995
238494db1554,0.837826
c65f975ea41c,0.5980937
78dd58c523ec,0.36311275
3cdf5c453a63,0.35900426
ed91689d095d,0.10943987
cb5f746dfb77,0.22094637
7883c65817a5,0.25230932
a49a14bdd382,0.6567365
56abf751ff3a,0.4181168
1966628007a0,0.3021094
d86f13db171b,0.24948674
861904263d38,0.3109781
8b3fc7ed384a,0.14332911
81e8f3525cf9,0.24358718
33301663d847,0.23101574
dc2064968174,0.36923447
34a529856697,0.37903422
ad3345b3ab0d,0.606619
22aff85e0d11,0.29650688
835e354b587e,0.43936533
ca489329280f,0.0
4487a5cb24d0,0.47216067
cf6a66487a24,0.1567756
35408ce2c4b7,0.1940348
3df96d27829e,0.43919322
909e896827df,0.07900804
7c2dcdcb0e1b,0.3442499
56a39a728210,0.5804335
ae9d2e974d17,0.7111817
0eeaa9e9adbd,0.5269827
36f0c507c97a,0.95532316
289f597e31a5,0.5416216
e55ea82e5416,0.37670922
7f3dd778e1f0,0.38276356
25cce91c4c7f,0.7469628
873388eb5edc,0.16510957
091801b41c4d,0.98245406
d2948609bd24,0.558921
3da15373ede4,0.5829962
ab414e36c39e,0.20210044
76a937086ee6,0.59016544
3da778386b44,0.63593376
3673222a2fdd,0.60535556
56be99f3c3b9,0.3538171
7e249bd806ee,0.40822792
b8e2d0f03623,0.60160476
9d196e49059a,0.6825154
45c9624b5102,0.19128525
c8252dd88dbd,0.3242154
2dabadc9393c,0.17395638
872b6b6d57d5,0.5386967
031200e17ddd,0.5680918
5bdcb12c086a,0.41055062
a9215df909f3,0.6957648
67fab8bd69e2,0.31546238
36373fb36b5d,0.8580767
bf3f91b78076,0.983145
c0b6f93473ee,0.2249778
9df346b6e554,0.17055963
42449bb58014,0.22774176
21b5bb955fbf,0.3779134
94d28bc8b9ed,0.4603253
f110e9fe56a3,0.18895331
592a32247941,0.6284488
7274c41d4301,0.32960445
fe2f864c09e8,0.32021913
43e67ae0329f,0.2976931
b3530ffd492a,0.27682364
a0de6c8f21bd,0.42585006
12cc3d9e7eb4,0.81377304
1dfdb132c3d9,0.551578
420b20942ee1,0.9901861
6400db84b5ee,0.47105435
2cb2be6fb29b,0.33043364
081af05d86f7,0.17381525
a8f21bfecbc4,0.649812
998e0d7d4bf0,0.13877054
1da7f863f4b8,0.51755965
8cfc20abe96e,0.2610645
f799082cf00f,0.15161309
af5fee070d57,0.51683944
5c5eb68e8ddd,0.50770646
84bc99364766,0.50461525
5315a6c7ab2d,0.3810944
cbc95dde95ea,0.66364187
d6796676de03,0.60138416
d4f309c8eed7,0.8002332
1292e3c2fd2f,0.9625922
ea8e73141308,0.17665298
8365699cb9a2,0.25747818
80013fd7c5d7,0.35044625
73ceee284f60,0.3677045
edecb5482e82,0.44284824
963f5d10775f,0.50679994
7889e76c6690,0.16685286
95e3a3db84c1,0.47274226
03d23eaac771,0.18565883
056fa0d8a9c5,0.4873124
defd5ae3d08a,0.6751762
f18c0ee18054,0.37227467
4b4f866dd0aa,0.34641656
ed7fe6ba9176,0.31271195
6a29a2b12331,0.48664498
1e569aa2d46d,0.23476775
e1f5831c4231,0.42058372
b804a6bf644f,0.21401878
661e0b6e9b61,0.35179
4ad136639275,0.4528008
00aeaa9d2f51,0.4332854
a2425fcf0392,0.5579069
d4d9885dcf61,0.21720228
58383b584cbd,0.26906046
fd4a6cc8da6e,0.509452
c7ce54b3083d,0.46712834
5fb0d0fa8d8d,0.35979488
240bca35c4e8,0.3911531
cc0532d85bd5,0.19976918
d33be23ba184,0.33086583
2d1ba0d4298b,0.38016826
0e778f5cdf3e,0.33174548
5f2d9670fd97,0.18653981
af3811f04869,0.4809715
d86df7463441,0.42498723
3683034cac5b,0.18066284
4a96208c48b5,0.35957485
d3691793b57a,0.27517208
edea8018d57c,0.1874852
2ba3fcb12feb,0.5452557
fc2a91c6dc27,0.16956295
11445046728f,0.2697647
495563fde130,0.5865648
6ef3ad186f1d,0.27525342
8845d06e8207,0.68189484
1308c9ba5ef8,0.33558914
92dff1eeb477,0.20552064
e6c68b342ff3,0.38069308
2913af77f521,0.34197623
846a20eba391,0.2857172
86d9e89e24a3,0.2951471
d3fcdf303bb0,0.28095338
1711e58487c1,0.28107625
e6928955efbf,0.18920875
a71e7121ff24,0.31956166
c43fdde42a6d,0.22070359
78d2f6971148,0.68961954
777cfa38fe18,0.6407745
a86c22608c98,0.9731028
4bbcd566cc9a,0.20419642
a9bf209ad895,0.11028575
4662ff1d8165,0.5088962
c8e174a847f7,0.23850581
80935bb46044,0.779003
cfae3ec304c5,0.87374073
8b107a0ea59a,0.53248465
7a54767fc1b6,0.24184652
28da84b4b1b4,0.41374135
4694c0a58d57,0.20980336
a6d01e778673,0.3185297
fc79d2b2b418,0.29376233
fbe9141ebc57,0.59965056
e30f4d7dacb9,0.23469234
02a0ac0d8a50,0.6130326
773bf08f1e86,0.89419323
e4016d112c16,0.37558943
705aeacfe51c,0.6823366
91a711e6bb80,0.71817905
f8592d1ca0b5,0.3379378
d2ad59e58eed,0.47532102
b32e03a3830e,0.7357254
ab7679a6ad69,0.21901593
1074af0444a8,0.4064892
15020e0a4cdb,0.746351
99e7d6646201,0.71212083
f0d106337311,0.37510422
694f5d215efb,0.3808137
7907c5e3732b,0.8138093
65025248f70a,0.432562
1b5fc3ebb4c1,0.19340496
3984651cd745,0.12067026
a1db4426a346,0.292099
45ee76229268,0.26623866
151cc7d15ccd,0.38095194
52258f9aca10,0.4781086
17373e1080d1,0.41128555
2396821cf5d0,0.2304561
4f3ac626f618,0.39547125
596c8a695947,0.30151752
bd046bb74844,0.22821763
cc230fdf137f,0.25508377
6dc70d973bc0,0.38312703
bc8b4966ce07,0.7205733
3d3af0ea8cbe,0.28835422
71322757b30b,0.2545525
906d23876b90,0.3083576
d84ec3228627,0.25462252
176c38de29d0,0.17619759
214ca807c645,0.38122573
a77f01b41496,0.19613977
99edd429f236,0.3817265
aff798988387,0.2612471
f4567ae502a9,0.51051474
226db261a696,0.20071617
38427c29b4c8,0.22505587
693f375870d2,0.27134502
6e87c0423b5f,0.13174096
35875acf9db5,0.38777566
ff6d9665299b,0.5069695
ae3a33fe9858,0.17937846
7174b9648a34,0.29327586
1eafbdcf085f,0.28589493
9fb09ff34e27,0.21448438
3bf2a2d142ee,0.285938
a304e98e14fb,0.34086445
fe0f2526e37c,0.24783248
ad6213b2285c,0.32084128
037137d6d9d3,0.6344881
1d7f26eab5e6,0.21898626
932770d88abe,0.7513974
4d35c77c4486,0.99845773
6374b1ec044a,0.9744399
e5869561efb2,0.32913136
93ec6bbce4cb,0.42915386
41be3554128f,0.24019228
234afca12c44,0.95218146
57afd6e73fa3,0.9598767
7cd483dc0d27,0.16657574
a345f2b93307,0.22807938
f0fa23ecfe13,0.9343583
fbf91a1efb87,0.39540574
a534571ee81c,0.578273
10c9892adb3e,0.37315062
baf8772aa16a,0.32863277
62f388e4fd5d,0.3264411
0dcb43748d84,0.67725295
29023189ed43,0.4145922
937ffff76cb8,0.46370348
a6f381c64100,0.41978464
d7be9f2eb896,0.72317195
15d7428ffcfa,0.46575508
16fc3b89c730,0.6385629
8621c0644476,0.38648576
97622d2f2369,0.17306472
ea1a8b09bd5d,0.7883408
ab2d8aac2d50,0.5251867
cbf9ffb9d33e,0.6373741
9d64b3012bbb,0.24101359
b609abcd275d,0.3117218
67daec30883d,0.7484918
6ab0cdfc1bc9,0.76567715
5ac5fd9bf9ad,0.48470104
a75a463f33d6,0.23091722
61b2061e0cbe,0.2805081
75ee20ac8b21,0.3204916
7e9104f46774,0.0
4ecba58eaba3,0.37305355
16010def916e,0.3183611
a4685d0424f8,0.61980015
40901a713240,0.12207748
0b042157435b,0.41017637
7e008968aba5,0.2509216
a0e1f7f974b8,0.20310044
e9369c0f8492,0.3014
21428012a10c,0.64608616
1c05b30ec709,0.20524468
dd65a5b1b348,0.38353398
72bb189bf0f7,0.17170924
33e495be164f,0.546039
2917ef6d90b8,0.4343439
28d186f0240c,0.26763526
05287fe97297,0.5179882
dc942243fed0,0.60859805
c98a65ed838c,0.2917186
7b79f6f1b7a8,0.22366473
20cd07b214d6,0.5083824
ec0f33b93a71,0.20812166
3330acba3292,0.6763744
b67312a6f191,0.32652205
fea21b5d92b6,0.7091283
6ad1fadf03f1,0.30973205
f35cbb8c0146,0.22867493
ea6a1af8b5f2,0.73647326
fc347edeaf5c,0.9385852
b4a76ae86413,0.36056772
266eef23747a,0.5787932
40d2ffe244c1,0.64394504
01f156a7f0a4,0.17798696
4408df3e4707,0.47458112
878899eaa5d0,0.2807405
ac39718cc2cd,0.13933954
17b1267f0ea7,0.67952245
1187b93159de,0.4767459
4a8eb8d1b5cb,0.88513535
858bee1fc52b,0.6087672
e889ebc94036,0.59591913
7541d8f77722,0.42582726
ead4bc1c6a48,0.6531959
582888b57229,0.49396786
e628eeac2826,0.53980565
de95432f315a,0.98915344
1b182342dcf4,0.84977597
e98cf7064d25,0.30625734
68a98a8bb8bd,0.35020646
e66ef2648379,0.4812951
26edac26c5b9,0.6693384
fc4a4f24219b,0.18639913
77b655e289b8,0.5318543
0da023aee4d6,0.29602394
5040e834d24b,0.28432602
864efab17dbf,0.491532
148cd3e3df3b,0.5111651
5be0706484f0,0.21104315
7ba316926ff9,0.22624803
fe24492efa28,0.21541944
9ed68a3cba51,0.5321745
25d4e403a1bb,0.58098704
45f3e40ee772,0.5374905
4aeba9cb3ddb,0.2008219
2913d382c1de,0.23741122
2fd1d936b54c,0.3689851
60402d3372e8,0.40013018
ae4f1ac04db7,0.43064502
97a13df598b1,0.14745523
12ca59a55461,0.12969914
7410187da4ac,0.22988519
76740e7d5cd3,0.321728
5fb4ceb9c924,0.6355952
acd564d0dac1,0.35343495
601e824d72ea,0.9259203
6198a59b5e94,0.59751636
5b8b71ca7413,0.60862064
ccfbe03e8670,0.6573813
b7e8f2d0570c,0.60707545
8da781bc1efc,0.53718054
fde7fd01a3dd,0.44766012
2d8d23fc4bde,0.38463014
c2edcaaf5e8f,0.23593222
ec386a3045e8,0.3645576
9136104c2d5b,0.6586048
0616b8e53aaa,0.5459939
108379e74e34,0.4151239
ebeddda9a387,0.26410425
d66a7b84148c,0.54695153
f16384fefa7e,0.2243632
3bb8f80509ff,0.51481307
a92bd1d33fbe,0.20883684
0d830aa3e119,0.0
250af00d912a,0.7309401
b0a6b594df36,0.2685323
51c03e9a6b9e,0.6315057
487f527e14b7,0.68205225
b4b1abb4cbd3,0.17785174
cc4d3484315b,0.47223672
9ef7423de784,0.33435315
928dccebb04b,0.647823
0b649422fcef,0.38310677
bb160c4a38d5,0.5409217
4fa1e379afcb,0.3609572
2dc371818d0e,0.3286252
531486a0927a,0.6049535
56191ade6761,0.315389
2da13982fea1,0.41699097
17c7a8651e60,0.40696004
2c0fff350859,0.2589692
3.24E+11,0.58473617
c1004da036f0,0.9808045
f14484c45a36,0.20807637
a675d58d7165,0.30238712
f61face6fdc1,0.22857201
971ff33ad1dd,0.74309635
152f549811b1,0.7683869
442a836afce5,0.4130592
e854d79f4419,0.79329425
e3a4a839d1cd,0.92156667
8070115b82b3,0.0
1fd4caad557f,0.33252376
25a13b1b1198,0.14739819
640f31d0d834,0.22984213
e33f326aae38,0.2611614
17abb4b48854,0.4525994
622045e971ac,0.33860576
e7fab3ed91a9,0.5682221
efbeffca9b27,0.45427606
f12c15b9dc19,0.5109781
1ee3d52d3765,0.4964321
933a154ffe06,0.45982334
574c7243feba,0.42795214
12902ee24d63,0.5723609
87ac3bed9437,0.5024701
7e0c33335901,0.26249954
5ef9d40c0f0b,0.52915055
8c4cd4483631,0.7162847
f16d42c64187,0.6165133
43dead229a9f,0.68531114
72ae624daf24,0.6289312
77cb34a82dc5,0.22910494
df9f2ffbd271,0.25743234
42a022a87367,0.15934077
f261e9073383,0.2979873
3be243b858b8,0.13832244
b841130451a3,0.65787727
0834a7afe563,0.81660134
4638898928de,0.29124108
e85e8d6e47c3,0.4222832
0f7103094eb7,0.4899665
33b1fde218a6,0.64074004
bc6378ed9624,0.8123052
348948d009d3,0.5825656
d25937679268,0.2636833
eff072956d66,0.18294182
eb43e341f440,0.77921754
6a251d2d3faa,0.55854315
f2116232ae34,0.556903
fb049ce8d1a7,0.4063588
aac1e3cf7142,0.3183441
3ba542afddbe,0.0
ffee2300ea09,0.32210228
a969c955d17f,0.4531052
23c4c4dcbbbe,0.5612649
b76f7078fbf0,0.6727438
39b6cd505792,0.13643974
ac1f299a7cf6,0.5417543
888a60fceaf5,0.28433812
c57e88d6f3b1,0.38087904
0a4186080a05,0.26329324
7049a5287e4b,0.8416041
e153b979972b,0.35864335
b8f85ace01d1,0.77323776
f5e294344999,0.74088275
94b657da30d6,0.2084307
ef3de894b3ac,0.20044091
8fc687f874e0,0.18262912
c66d9333d675,0.44796303
601dd81a77b6,0.5049473
0f5fa7793de4,0.36914644
2db89c4abd13,0.5620732
0d7749d3e05d,0.36356565
fe1f954f4e12,0.12678763
4306cd1b0c43,0.3429925
3a85a0bc8c1d,0.30602854
09f776bc15dd,0.6175507
4c051d7d2c75,0.61677396
f3aea2011e29,0.5647019
259e8babb1a4,0.58132625
0bd77c6b2c98,0.30880004
9ed799d48922,0.7821666
5e25b09bd065,0.7038668
55c0074638fc,0.50881386
f5dfa69b83ed,0.4024696
98693db41cd1,0.523266
0f88db77b49e,0.48191366
d5d3c3b83748,0.2783627
68c08db229d0,0.5468939
2dc5d7f55ef5,0.3807689
3720a997b914,0.3362869
58a28bb50dfd,0.2417918
ea45fe670b50,0.3790102
f0d0ef6b8363,0.47626144
0d1b868a3ee2,0.45570228
4ff56c49e8f0,0.43356702
3e67b9f6d425,0.12049611
bc65f9edc157,0.45302105
c20e17e77135,0.82300377
525d5c42a5ce,0.2615122
555323df6969,0.2976458
ade8eeda6f7a,0.6977583
d601af20e23e,0.31808808
1140dcf253f2,0.45826814
310d43d1153c,0.50294566
abd77d99e15e,0.23862864
71c7b520c6bf,0.16439009
6bf8789ef382,0.25158936
1561b651487d,0.24118635
b227b5b544d1,0.8219906
11022368ab60,0.12690672
7fb0bf8630a1,0.73405504
273fdfafda2e,0.25525597
e8c9f4878e99,0.542696
435604639fad,0.19905879
b5c58574c36a,0.3415695
a012e8034273,0.36442232
46285e7bdd1b,0.5662123
95c53d77199c,0.748705
b3ab048d9d69,0.4607223
3cfa57b2eddc,0.5577658
b2c60da6a8d9,0.13705842
b6bd225c63fd,0.6106093
059786719c3b,0.15230902
5977b767c9fd,0.14392258
baeee4b7cd41,0.23355909
c9e1832a3de3,0.5604488
f04264efe304,0.4093983
7362fa48a1ef,0.13887662
124876c977f4,0.48432443
ad056f4966a8,0.558384
7cfa80723e2c,0.6056364
50abfdd93273,0.6621165
3867849c05c3,0.57451624
43a65e008976,0.55008125
3360070e1010,0.16190173
5cfc6c117681,0.37885728
051b0567cd15,0.5841751
09035a18c45c,0.57372713
595cf31aca07,0.4133063
ca44436764f9,0.9357556
15eaecdcec35,0.35638157
e86bd45ac816,0.35559177
5b0c76b7a5c6,0.41232422
c9a6a7acb9f4,0.81493974
c4cab5985222,0.19732435
cd63a32315e2,0.2865889
ad5d80f85382,0.42715746
9e6ec958e234,0.59005976
08d2acf2e387,0.61148345
50b0a8e123f1,0.7329254
092bdfdd9ae2,0.5448275
752f4fa78124,0.61525965
d82edbf8d885,0.8881047
b4d27e4a800d,0.9293446
1e5d6dc8ec82,0.90348595
a387a55ac807,0.14029713
06c93f32e278,0.5430145
38089d1415b9,0.6405826
17e8c7ec68ff,0.324625
95c0c6b4fbd5,0.49185687
e4983211aafe,0.5853139
d82f23bf4c22,0.55667156
efce1e799d58,0.67753416
c2af0d19ba4e,0.12594414
78b59464cf90,0.8848347
8f52f6e8ec50,0.5546463
4be9a80ae60c,0.38897213
9286c750ae01,0.324142
8c3d2ea558e3,0.55133164
956035ebf189,0.39367402
75d8a49b114f,0.5737978
b63f24cd47d0,0.5208698
6161690af513,0.47336245
cbb696d9a605,0.28492168
d7d380601bb2,0.7048848
2232535a5fa4,0.22306593
197d70b9788f,0.37715045
04a23300a875,0.24974054
0c4ae64182aa,0.9466224
338c3123c78a,0.53676647
92560fdc395c,0.0
e56d90b30ce1,0.39695373
8d4479d00599,0.34011066
83523292f120,0.46847305
d43cffcfa605,0.4754507
8c56d6b6f221,0.4904206
4f72a544009d,0.35806707
b4235c1f1481,0.16040258
f975f6017765,0.4764313
4e8a3c9bdddb,0.17295934
691d9f14f0a7,0.51388
4148981cbedb,0.4158509
afab9556f14b,0.25941893
9381fdd69bb7,0.3834834
0cdb465ee0d3,0.1866382
03e4cd527071,0.6130251
bad5bfe80e1d,0.39092642
42b7891f864e,0.71636283
3c1cf787a892,0.6278288
ad3443e18955,0.43241194
d6942c645277,0.24541925
dc470afa33cb,0.39456847
6044ed905cd5,0.24766286
715028d9203f,0.36185852
2d7560de2f1a,0.15751058
db231e4a7e54,0.10820635
f0bc7d58a6b9,0.37854928
85a9554fe06c,0.46363354
f223226af121,0.5788336
0bff93f4a794,0.83873326
09f827fd3f91,0.6794172
df4b2d537d01,0.39232066
95ba3e42e1e5,0.28084967
e9b1d83f1e55,0.16768013
75d0fbf5baff,0.2540994
fa693f549bab,0.28670463
7744885a338a,0.27343902
8736aadf59cc,0.6990999
cad4b95fe267,0.27385962
a60775dae7c2,0.3940688
a8a122168284,0.68571377
84a0eda303c7,0.3390372
651cdbfbadc0,0.20370287
925436e5a884,0.8833864
4ea0c1a3161e,0.66094935
388db21014a5,0.6548915
0d21dbb8f2dd,0.3114019
8ca8878d50e5,0.43418023
f44a04e658f0,0.32631463
2cffb63927f7,0.3109286
8fd7786003a7,0.527291
bea8d0594b9f,0.85074764
c6dc3eacc448,0.6658912
c1801d542770,0.2566987
f9f18e410863,0.49691704
ac6effb63953,0.22295757
59fb39cfdf83,0.7181878
a092783123a8,0.36715844
7274d7feddfa,0.5286048
e3ae551b045b,0.40458736
a443cb1160d9,0.66940904
1ed5f13395a0,0.5990819
65fcc4f49a89,0.12157639
1df6a835f4d5,0.8532072
474bbacc2f72,0.152367
325110f1c4e4,0.42056504
272b6e4f244b,0.5890415
5177d5852a7e,0.5536876
d11c1e5e693f,0.30294335
c4233fb2a617,0.23870543
274818ea0bf9,0.28145328
4790e8b4b9ac,0.19475292
36affcd5cd0b,0.13297142
24d6d1635713,0.6405463
664b753de563,0.33059713
c9296fffb7d9,0.38413265
08fd9105c384,0.7598479
e1006b190bb4,0.24529956
8fb167bae773,0.72096956
5d3c89f91352,0.7594521
b9b98f5dca7f,0.570527
ce55c8885894,0.26476157
050b204eac44,0.47942328
f77d8b7d92a2,0.0
bdc030e59cd6,0.26333052
f89b0864b931,0.4943943
c994471a85a5,0.14404625
f0ffc5a1d6b5,0.8891713
43ce671ef8ec,0.37876993
daca17b6a2fd,0.35911968
72674b2f45b5,0.97147876
6cd8d59eb10e,0.24661107
df38ee45c12b,0.8677734
9d4a39bc1b5b,0.72545683
5104392e3bea,0.4472823
b165b6d3e603,0.27155077
a26c676e4110,0.37584692
be7539b5df56,0.2038633
2e59c0dabb14,0.6676929
34690fe7969e,0.16078049
90608aca07f7,0.57715183
f2041d163b60,0.8913992
c965970206b7,0.19267368
e93a2e3c6707,0.26748893
95d3d3b435f7,0.26777878
332051dbb146,0.71886075
3075f30921fd,0.26616994
76179c739179,0.4382551
54e79b5c4f2c,0.23425238
31f734478323,0.8626211
2c9a93f81b75,0.640243
c0f3585d142c,0.8476433
b1ccadd79ee0,0.31283256
84b71fcc66c4,0.298212
8b1ede0e83a3,0.27983412
92df113d8840,0.8544327
bd5b03b69053,0.42175108
9246795c0b07,0.4294488
ff2ca84696a5,0.596791
e693b52118fe,0.9360433
dad4a09e51ac,0.13083255
0734fe6a502c,0.38129702
85f447df06ba,0.56734836
f19d0d3dd96d,0.43495846
df74496e8cd1,0.32171497
12dfd2c4369a,0.33934674
531a0c65599d,0.3524652
a352f8d85dec,0.18282008
9c924b8499be,0.25583217
cd877d2a7348,0.9122168
e4840811cd8d,0.22538877
f7f881589100,0.68507236
953b1ebc5755,0.6098626
6d1aa0b8115d,0.20030838
e8a77cedd8cc,0.15795486
59834124cd6c,0.6388177
965e76c2170b,0.15629059
3b83d3242707,0.4168942
60a866db20ff,0.69736546
8389c8d925a8,0.14616719
7a08f0e66060,0.6165885
bd7f3b34a8ac,0.5434915
c6f8ec0df2d9,0.27641505
bc1c6c8b4e8a,0.73941016
b664b9d22a17,0.2865871
51cdec008ef1,0.49871892
9146a782db12,0.19593668
82deaf45d06e,0.57671875
6a874168807e,0.25351033
4c754d59bb58,0.51726913
61bfd22e0bbf,0.74665767
66626f6c78a9,0.45706612
cb9d599e3a35,0.41439983
7ebd411f79c1,0.6528572
e0fdbe87846a,0.33355066
e2a91e6bfc72,0.34344667
f21581c0c602,0.53132343
1b95c6b9ffb1,0.6626184
40878bc3859b,0.5990121
211db45e41bc,0.67911404
9fa4d1f25465,0.12882572
51b6d5bdfcec,0.74880534
736b58e499a5,0.5327583
7080ce24bc7d,0.2885498
bc80f0e576eb,0.4077914
e83ab25b4421,0.0
2a27d225a23a,0.9412891
453f1a86750a,0.54110587
60a7908d0e8c,0.53130156
efb6e9401ae5,0.3096553
bad4a01fe4b4,0.36502415
cd7399535d08,0.0
ed7a09005ce6,0.7399152
1399563ddf2b,0.44352937
1d77d4b7a6a9,0.25206295
e50f477d8eaf,0.550414
445f29a4f1e5,0.11623258
c2790a12ba2a,0.39915413
c6eddf46c90a,0.36485204
8de2f44526d0,0.5926887
f71b3bf72278,0.07126585
e91fdbab3493,0.38593173
3afd5bf76d88,0.29029626
3648a78932b5,0.5617207
93d576707044,0.4563346
7540b98e1898,0.38711822
b609efbe8d2c,0.46734637
ef792d4549b5,0.4689148
5647ce0b0b66,0.3515202
6135574bb55c,0.9313449
93697225c887,0.69264245
9a0f596832a1,0.50614095
f7d60178b5b2,0.35017487
7b1f74d4f238,0.31648302
509e1f16c3ab,0.091218166
a691e085efd2,0.17384918
6091626aca2f,0.39662054
6e1a8cc53117,0.45895776
0d65cfb910e1,0.5122657
d16517d83b08,0.2527582
41a655550353,0.612413
1cd76fb179f8,0.20150025
c0057df0f67c,0.13730608
6d3faabdb896,0.5554287
6.28E+11,0.30906045
81ced23b292a,0.17990838
13ee94049ab3,0.53460336
31a35e6fe64d,0.711478
53e872b07bbc,0.25214136
a04873f8e145,0.73886997
7c9fde3b762e,0.64850676
3a2436e46195,0.3370135
b3d48a60ddfc,0.3763324
5070dc7963a4,0.27348158
6ab9f11633c1,0.5206504
022be971549a,0.54375696
835f0719fe14,0.42747846
13b65f535a19,0.958699
f4f8b62c9f1a,0.70767576
4eacea3b1a5b,0.19103631
e2a2d15357e2,0.49430385
311d9aa7a3c2,0.26963663
be192be7f091,0.62061435
709b01d997a1,0.43727893
806c2b47dab9,0.8796052
a23dff0f2973,0.56416416
c1350b9dcd6e,0.526045
dc3a69d23725,0.9488136
87006e11b061,0.7713947
7f7d023e7a2d,0.30433378
8e15b8ba8e3d,0.29652673
476ab2252ce1,0.66164124
fbdda732ff8a,0.16068138
d17c0472cc24,0.25681508
6f36acba501d,0.40404528
35853ff67cfc,0.5920376
4b2b919db1ef,0.28855172
8dce8ec46d11,0.4631876
c51a132841d0,0.5371514
53f6f9bcb501,0.12789284
474aefbd9105,0.3093669
2bf228b45daa,0.4558732
8dbce152f9cf,0.97911114
c89fe9d255b4,0.4637414
319a4cc43505,0.33221123
1797436eac63,0.26233405
fcdff73744c7,0.29711324
182c0f7d9f4e,0.9912791
318e1d62ee6d,0.0
de6e17cb8097,0.641675
f1794fa4c8b7,0.6182851
05e4fcf7c925,0.21833503
81022a5794a5,0.12973039
09f02ae6e4fd,0.6355331
533de7f41f0d,0.23539998
8d0bb4f8b2cd,0.41773868
b3561df68d65,0.09434902
00f824177793,0.15547156
4449ea7a40a1,0.89987427
e5087fd97a0a,0.31022525
0410f08a0c96,0.71978045
0c7542183943,0.42959008
e8d93724d93e,0.39637244
45f36ca74f7e,0.4248643
4afb211451d8,0.3894671
860ac99f7995,0.0
205e166e4e2a,0.6789669
6c4c4586375d,0.46714544
cac0e715338f,0.41367275
12628c64565e,0.15604317
bbb95fae9d12,0.48892823
072b905afa85,0.27875015
28cdcf8daedc,0.676682
41da32d99058,0.23384196
5c353c45a9a3,0.19594738
aaf48cb92e7f,0.23045269
1eca2a980bc0,0.33580703
4bc6e066620a,0.36863413
87b31f84c40e,0.27305228
7fc191dd6dbd,0.2185999
61ca0b2b1bdb,0.87860775
3fafc283069f,0.37360692
e5293a04208f,0.4021035
73e1ea3d674e,0.2080665
3520bbe62976,0.69716
b22ad6b285a5,0.47095433
4bc4af35d3a1,0.3084722
219fa4a19ac9,0.39469
925287d1cfea,0.5787423
82aa3c7e9118,0.13535325
abb35cf1fffa,0.1622638
2745676cce97,0.60604763
15b75bcfd9ed,0.22640118
f7b98a5eb042,0.37885517
e918591034ac,0.34802613
7dbf1711bde0,0.19098088
dd9df620298e,0.4629367
55147307d9bc,0.22663563
22ea00e88fa3,0.38720977
c2c85be8b115,0.0
